CityName,TownName,VilCode,VilName,NesatAndHaitang,Megi
台北市,松山區,6300100-002,莊敬里,61.97005303224062,77.33937809046823
台北市,松山區,6300100-003,東榮里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-004,三民里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-005,新益里,24.01627732411483,28.953051644785656
台北市,松山區,6300100-006,富錦里,24.88809035266549,28.54670054760697
台北市,松山區,6300100-007,新東里,27.46773735652698,29.217703810792127
台北市,松山區,6300100-008,富泰里,24.88809035266549,28.54670054760697
台北市,松山區,6300100-009,介壽里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-010,精忠里,26.248535150722777,29.837251604987923
台北市,松山區,6300100-011,東光里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-012,龍田里,23.609926226936153,28.54670054760697
台北市,松山區,6300100-013,東昌里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-014,東勢里,24.651950036459958,28.54670054760697
台北市,松山區,6300100-015,中華里,24.88809035266549,28.54670054760697
台北市,松山區,6300100-016,民有里,24.651950036459958,28.54670054760697
台北市,松山區,6300100-017,民福里,27.017280846886088,33.633086716738354
台北市,松山區,6300100-018,慈祐里,27.601209146900747,29.58730058229914
台北市,松山區,6300100-019,安平里,25.628987356526977,29.217703810792127
台北市,松山區,6300100-020,鵬程里,24.59938396867706,30.339317522578405
台北市,松山區,6300100-021,自強里,24.651950036459958,28.54670054760697
台北市,松山區,6300100-022,吉祥里,25.453018427231683,31.265665063853422
台北市,松山區,6300100-024,新聚里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-025,復盛里,24.88809035266549,28.54670054760697
台北市,松山區,6300100-026,中正里,24.651950036459958,28.54670054760697
台北市,松山區,6300100-027,中崙里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-028,美仁里,24.88809035266549,28.54670054760697
台北市,松山區,6300100-029,吉仁里,24.88809035266549,28.54670054760697
台北市,松山區,6300100-030,敦化里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-031,復源里,31.463132085918165,31.211220285210644
台北市,松山區,6300100-032,復建里,24.651950036459958,28.54670054760697
台北市,松山區,6300100-033,復勢里,24.59938396867706,30.339317522578405
台北市,松山區,6300100-034,福成里,24.88809035266549,28.54670054760697
台北市,松山區,6300100-035,松基里,31.463132085918165,31.211220285210644
台北市,信義區,6300200-001,西村里,30.709885456685605,29.114925866435964
台北市,信義區,6300200-002,正和里,30.709885456685605,29.114925866435964
台北市,信義區,6300200-003,興隆里,30.709885456685605,29.114925866435964
台北市,信義區,6300200-004,中興里,24.937045061062364,27.79473668844832
台北市,信義區,6300200-005,新仁里,23.658880935333023,27.79473668844832
台北市,信義區,6300200-006,興雅里,24.700904744856828,27.79473668844832
台北市,信義區,6300200-007,敦厚里,24.0652320325117,28.201087785627006
台北市,信義區,6300200-008,廣居里,25.146975063006753,28.23188073529517
台北市,信義區,6300200-009,安康里,30.709885456685605,29.114925866435964
台北市,信義區,6300200-010,六藝里,24.700904744856828,27.79473668844832
台北市,信義區,6300200-011,雅祥里,27.747702928728827,28.696750815438453
台北市,信義區,6300200-012,五常里,24.700904744856828,27.79473668844832
