CityName,TownName,VilCode,VilName,NesatAndHaitang,Megi
台北市,松山區,6300100-002,莊敬里,96.69671556433808,79.6211602344776
台北市,松山區,6300100-003,東榮里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-004,三民里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-005,新益里,27.333876157700896,16.476133476654724
台北市,松山區,6300100-006,富錦里,25.87410828257451,16.665791443995662
台北市,松山區,6300100-007,新東里,65.66405425130252,15.73952244716316
台北市,松山區,6300100-008,富泰里,25.87410828257451,16.665791443995662
台北市,松山區,6300100-009,介壽里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-010,精忠里,36.501535660961984,19.40984535813171
台北市,松山區,6300100-011,東光里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-012,龍田里,29.9370599697443,18.91398815943366
台北市,松山區,6300100-013,東昌里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-014,東勢里,35.01570334738365,16.494711237833727
台北市,松山區,6300100-015,中華里,25.87410828257451,16.665791443995662
台北市,松山區,6300100-016,民有里,35.01570334738365,16.494711237833727
台北市,松山區,6300100-017,民福里,42.00567493899712,36.976206098864665
台北市,松山區,6300100-018,慈祐里,43.27655497780493,35.78377113964337
台北市,松山區,6300100-019,安平里,46.005769431213686,15.950400769940904
台北市,松山區,6300100-020,鵬程里,38.232830478440874,24.632610312065356
台北市,松山區,6300100-021,自強里,35.01570334738365,16.494711237833727
台北市,松山區,6300100-022,吉祥里,35.79567986995814,22.18318783254246
台北市,松山區,6300100-024,新聚里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-025,復盛里,25.87410828257451,16.665791443995662
台北市,松山區,6300100-026,中正里,35.01570334738365,16.494711237833727
台北市,松山區,6300100-027,中崙里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-028,美仁里,25.87410828257451,16.665791443995662
台北市,松山區,6300100-029,吉仁里,25.87410828257451,16.665791443995662
台北市,松山區,6300100-030,敦化里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-031,復源里,40.72096678866612,26.297615858093128
台北市,松山區,6300100-032,復建里,35.01570334738365,16.494711237833727
台北市,松山區,6300100-033,復勢里,48.59172687148088,27.480314389690374
台北市,松山區,6300100-034,福成里,25.87410828257451,16.665791443995662
台北市,松山區,6300100-035,松基里,40.72096678866612,26.297615858093128
台北市,信義區,6300200-001,西村里,39.8754450752347,17.548254790471322
台北市,信義區,6300200-002,正和里,39.8754450752347,17.548254790471322
台北市,信義區,6300200-003,興隆里,39.8754450752347,17.548254790471322
台北市,信義區,6300200-004,中興里,28.151757174270912,14.473960979300108
台北市,信義區,6300200-005,新仁里,30.051059503382486,13.19853446403938
台北市,信義區,6300200-006,興雅里,39.049015374170935,15.108173300277134
台北市,信義區,6300200-007,敦厚里,29.935202216585722,13.1513993130435
台北市,信義區,6300200-008,廣居里,34.0136662797508,16.886919485542695
台北市,信義區,6300200-009,安康里,39.8754450752347,17.548254790471322
台北市,信義區,6300200-010,六藝里,39.049015374170935,15.108173300277134
台北市,信義區,6300200-011,雅祥里,69.28713110149324,12.870298695537727
台北市,信義區,6300200-012,五常里,39.049015374170935,15.108173300277134
台北市,信義區,6300200-013,五全里,28.151757174270912,14.473960979300108
台北市,信義區,6300200-014,永吉里,29.935202216585722,13.1513993130435
台北市,信義區,6300200-015,長春里,39.8754450752347,17.548254790471322
台北市,信義區,6300200-016,四育里,30.051059503382486,13.19853446403938
台北市,信義區,6300200-017,四維里,39.8754450752347,17.548254790471322
台北市,信義區,6300200-018,永春里,39.049015374170935,15.108173300277134
台北市,信義區,6300200-019,富臺里,39.8754450752347,17.548254790471322
台北市,信義區,6300200-020,國業里,39.8754450752347,17.548254790471322
台北市,信義區,6300200-021,松隆里,618.5853207201593,276.34081599977446
台北市,信義區,6300200-022,松友里,50.781482837955416,30.784611274870784
台北市,信義區,6300200-023,松光里,28.151757174270912,14.473960979300108
