CityName,TownName,VilCode,VilName,NesatAndHaitang,Megi
台北市,松山區,6300100-002,莊敬里,71.3747602388461,63.22324575301024
台北市,松山區,6300100-003,東榮里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-004,三民里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-005,新益里,25.867168004653205,19.668261881302833
台北市,松山區,6300100-006,富錦里,31.224090394726957,15.75829951118639
台北市,松山區,6300100-007,新東里,25.549909983805332,17.493148561704018
台北市,松山區,6300100-008,富泰里,31.224090394726957,15.75829951118639
台北市,松山區,6300100-009,介壽里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-010,精忠里,31.45606034177625,38.490419068405515
台北市,松山區,6300100-011,東光里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-012,龍田里,20.47093994201195,17.626104104332924
台北市,松山區,6300100-013,東昌里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-014,東勢里,27.189865063483623,11.590964129942545
台北市,松山區,6300100-015,中華里,31.224090394726957,15.75829951118639
台北市,松山區,6300100-016,民有里,27.189865063483623,11.590964129942545
台北市,松山區,6300100-017,民福里,45.09720356113767,52.023515797945485
台北市,松山區,6300100-018,慈祐里,25.322425371230715,24.24509249672331
台北市,松山區,6300100-019,安平里,27.121190854806308,22.060914784005828
台北市,松山區,6300100-020,鵬程里,33.1299617079469,23.349101135593482
台北市,松山區,6300100-021,自強里,27.189865063483623,11.590964129942545
台北市,松山區,6300100-022,吉祥里,28.580946621264424,21.72349161175437
台北市,松山區,6300100-024,新聚里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-025,復盛里,31.224090394726957,15.75829951118639
台北市,松山區,6300100-026,中正里,27.189865063483623,11.590964129942545
台北市,松山區,6300100-027,中崙里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-028,美仁里,31.224090394726957,15.75829951118639
台北市,松山區,6300100-029,吉仁里,31.224090394726957,15.75829951118639
台北市,松山區,6300100-030,敦化里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-031,復源里,39.02939435591945,25.349821834419064
台北市,松山區,6300100-032,復建里,27.189865063483623,11.590964129942545
台北市,松山區,6300100-033,復勢里,43.20033457119476,43.39102000700446
台北市,松山區,6300100-034,福成里,31.224090394726957,15.75829951118639
台北市,松山區,6300100-035,松基里,39.02939435591945,25.349821834419064
台北市,信義區,6300200-001,西村里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-002,正和里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-003,興隆里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-004,中興里,30.2377235599867,12.16604289537874
台北市,信義區,6300200-005,新仁里,20.522276386410518,11.567420828766672
台北市,信義區,6300200-006,興雅里,29.710298403331002,12.89518378030632
台北市,信義區,6300200-007,敦厚里,23.997253197718614,15.354496076193161
台北市,信義區,6300200-008,廣居里,31.564925945055244,19.623166249203994
台北市,信義區,6300200-009,安康里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-010,六藝里,29.710298403331002,12.89518378030632
台北市,信義區,6300200-011,雅祥里,26.531659613454064,13.224303056738094
台北市,信義區,6300200-012,五常里,29.710298403331002,12.89518378030632
台北市,信義區,6300200-013,五全里,30.2377235599867,12.16604289537874
台北市,信義區,6300200-014,永吉里,23.997253197718614,15.354496076193161
台北市,信義區,6300200-015,長春里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-016,四育里,20.522276386410518,11.567420828766672
台北市,信義區,6300200-017,四維里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-018,永春里,29.710298403331002,12.89518378030632
台北市,信義區,6300200-019,富臺里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-020,國業里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-021,松隆里,408.7745573957556,278.593126667663
台北市,信義區,6300200-022,松友里,79.69268568068969,53.45160444442156
台北市,信義區,6300200-023,松光里,30.2377235599867,12.16604289537874
台北市,信義區,6300200-024,中坡里,75.7308935653079,58.71227324718075
台北市,信義區,6300200-025,中行里,182.45812814393182,141.79760767565503
台北市,信義區,6300200-026,大道里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-027,大仁里,41.05066305944105,25.49840979441701
台北市,信義區,6300200-028,景新里,26.23261689975494,19.65988478299704
台北市,信義區,6300200-029,惠安里,100.02450672122039,53.23605087582605
台北市,信義區,6300200-030,三張里,26.23261689975494,19.65988478299704
台北市,信義區,6300200-031,三犁里,106.34831034489329,79.93091493548705
台北市,信義區,6300200-032,六合里,165.03816535934303,139.37490750538961
台北市,信義區,6300200-033,泰和里,81.13540618612963,62.25564392393616
台北市,信義區,6300200-034,景聯里,40.73180968053995,33.19833782529642
台北市,信義區,6300200-035,景勤里,62.546348555222295,53.17932742465378
台北市,信義區,6300200-036,雙和里,54.8063504978446,38.114710243888865
台北市,信義區,6300200-037,嘉興里,29.710298403331002,12.89518378030632
台北市,信義區,6300200-038,黎順里,77.42113857208636,53.26441366628945
台北市,信義區,6300200-039,黎平里,52.09098012775556,54.112290500894176
台北市,信義區,6300200-040,黎忠里,85.43665381432345,69.66700762122713
台北市,信義區,6300200-041,黎安里,247.63750708550353,206.34267617246655
台北市,大安區,6300300-001,德安里,35.737603524210066,15.28639338172372
台北市,大安區,6300300-002,仁慈里,35.737603524210066,15.28639338172372
台北市,大安區,6300300-003,和安里,26.80239650547589,19.51894744769347
台北市,大安區,6300300-004,民炤里,49.755001966441384,14.352365863567748
台北市,大安區,6300300-005,仁愛里,36.654395251429094,14.959973009550145
台北市,大安區,6300300-006,義村里,25.36745361670458,15.20287277034784
台北市,大安區,6300300-007,民輝里,35.737603524210066,15.28639338172372
台北市,大安區,6300300-008,昌隆里,49.755001966441384,14.352365863567748
